Wahlkreis;Wahlkreis-Bez;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
206;Worms;7;3;31;5005;35;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wöllstein;Gumbsheim;;;;55597;
206;Worms;7;3;31;5007;36;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wonnegau;Gundersheim;;;;67598;*****
206;Worms;7;3;31;5007;37;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wonnegau;Gundheim;;;;67599;*****
206;Worms;7;3;31;5002;38;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Eich;Hamm am Rhein;;;;67580;*****
206;Worms;7;3;31;5007;39;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wonnegau;Hangen-Weisheim;;;;55234;*****
206;Worms;7;3;31;5003;41;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Monsheim;Hohen-Sülzen;;;;67591;*****
206;Worms;7;3;31;5001;42;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Kettenheim;;;;55234;*****
206;Worms;7;3;31;5001;43;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Lonsheim;;;;55237;*****
206;Worms;7;3;31;5001;44;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Mauchenheim;;;;67294;*****
206;Worms;7;3;31;5002;45;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Eich;Mettenheim;;;;67582;*****
206;Worms;7;3;31;5003;46;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Monsheim;Mölsheim;;;;67591;*****
206;Worms;7;3;31;5003;47;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Monsheim;Mörstadt;;;;67591;*****
206;Worms;7;3;31;5003;48;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Monsheim;Monsheim;;;;67590;
206;Worms;7;3;31;5007;49;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wonnegau;Monzernheim;;;;55234;*****
206;Worms;7;3;31;5001;50;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Nack;;;;55234;*****
206;Worms;7;3;31;5001;51;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Nieder-Wiesen;;;;55234;*****
206;Worms;7;3;31;5001;52;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Ober-Flörsheim;;;;55234;*****
206;Worms;7;3;31;5001;53;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Offenheim;;;;55234;*****
206;Worms;7;3;31;5003;54;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Monsheim;Offstein;;;;67591;*****
206;Worms;7;3;31;5007;55;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wonnegau;Osthofen, Stadt;;;;67574;
206;Worms;7;3;31;5006;56;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Partenheim;;;;55288;*****
206;Worms;7;3;31;5006;58;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Saulheim;;;;55291;*****
206;Worms;7;3;31;5006;59;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Schornsheim;;;;55288;*****
206;Worms;7;3;31;5005;60;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wöllstein;Siefersheim;;;;55599;*****
206;Worms;7;3;31;5006;61;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Spiesheim;;;;55288;*****
206;Worms;7;3;31;5005;62;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wöllstein;Stein-Bockenheim;;;;55599;*****
206;Worms;7;3;31;5006;63;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Sulzheim;;;;55286;
206;Worms;7;3;31;5006;64;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Udenheim;;;;55288;*****
206;Worms;7;3;31;5006;65;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Vendersheim;;;;55578;*****
206;Worms;7;3;31;5003;66;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Monsheim;Wachenheim;;;;67591;*****
206;Worms;7;3;31;5001;67;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Alzey-Land;Wahlheim;;;;55234;*****
206;Worms;7;3;31;5006;68;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Wallertheim;;;;55578;*****
206;Worms;7;3;31;5005;70;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wöllstein;Wendelsheim;;;;55234;*****
206;Worms;7;3;31;5007;71;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wonnegau;Westhofen;;;;67593;*****
206;Worms;7;3;31;5005;72;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wöllstein;Wöllstein;;;;55597;
206;Worms;7;3;31;5006;73;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wörrstadt;Wörrstadt, Stadt;;;;55286;
206;Worms;7;3;31;5005;75;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Alzey-Worms;Verbandsgemeinde Wöllstein;Wonsheim;;;;55597;*****
206;Worms;7;3;39;5008;2;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Aspisheim;;;;55459;*****
206;Worms;7;3;39;5008;4;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Badenheim;;;;55576;
206;Worms;7;3;39;5002;6;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Bodenheim;Bodenheim;;;;55294;
206;Worms;7;3;39;5007;10;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Dalheim;;;;55278;*****
206;Worms;7;3;39;5007;11;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Dexheim;;;;55278;*****
206;Worms;7;3;39;5007;12;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Dienheim;;;;55276;
206;Worms;7;3;39;5007;13;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Dolgesheim;;;;55278;*****
206;Worms;7;3;39;5007;15;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Eimsheim;;;;55278;*****
206;Worms;7;3;39;5007;18;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Friesenheim;;;;55278;*****
206;Worms;7;3;39;5002;20;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Bodenheim;Gau-Bischofsheim;;;;55296;*****
206;Worms;7;3;39;5008;21;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Gensingen;;;;55457;*****
206;Worms;7;3;39;5008;22;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Grolsheim;;;;55459;*****
206;Worms;7;3;39;5007;24;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Guntersblum;;;;67583;*****
206;Worms;7;3;39;5007;25;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Hahnheim;;;;55278;*****
206;Worms;7;3;39;5002;26;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Bodenheim;Harxheim;;;;55296;*****
206;Worms;7;3;39;5007;28;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Hillesheim;;;;67586;*****
206;Worms;7;3;39;5008;29;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Horrweiler;;;;55457;*****
206;Worms;7;3;39;5007;33;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Köngernheim;;;;55278;*****
206;Worms;7;3;39;5002;34;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Bodenheim;Lörzweiler;;;;55296;*****
206;Worms;7;3;39;5007;35;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Ludwigshöhe;;;;55278;*****
206;Worms;7;3;39;5007;37;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Mommenheim;;;;55278;*****
206;Worms;7;3;39;5002;39;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Bodenheim;Nackenheim;;;;55299;*****
206;Worms;7;3;39;5007;43;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Nierstein, Stadt;;;;55283;*****
206;Worms;7;3;39;5007;49;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Oppenheim, Stadt;;;;55276;
206;Worms;7;3;39;5008;50;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Sankt Johann;;;;55578;*****
206;Worms;7;3;39;5007;53;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Selzen;;;;55278;*****
206;Worms;7;3;39;5008;56;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Sprendlingen;;;;55576;
206;Worms;7;3;39;5007;59;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Uelversheim;;;;55278;*****
206;Worms;7;3;39;5007;60;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Undenheim;;;;55278;*****
206;Worms;7;3;39;5007;64;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Weinolsheim;;;;55278;*****
206;Worms;7;3;39;5008;65;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Welgesheim;;;;55576;
206;Worms;7;3;39;5007;66;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Wintersheim;;;;67587;*****
206;Worms;7;3;39;5008;68;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Zotzenheim;;;;55576;
206;Worms;7;3;39;5007;201;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Rhein-Selz;Dorn-Dürkheim;;;;67585;*****
206;Worms;7;3;39;5008;202;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Mainz-Bingen;Verbandsgemeinde Sprendlingen-Gensingen;Wolfsheim;;;;55578;*****
207;Ludwigshafen/Frankenthal;7;3;11;0;0;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Frankenthal (Pfalz), kreisfreie Stadt;;Frankenthal (Pfalz), Stadt;;;;67227;
207;Ludwigshafen/Frankenthal;7;3;14;0;0;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Ludwigshafen am Rhein, kreisfreie Stadt;;Ludwigshafen am Rhein, Stadt;;;;67059;*****
207;Ludwigshafen/Frankenthal;7;3;38;5008;1;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Rheinauen;Altrip;;;;67122;*****
207;Ludwigshafen/Frankenthal;7;3;38;5006;2;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Lambsheim-Heßheim;Beindersheim;;;;67259;*****
207;Ludwigshafen/Frankenthal;7;3;38;5004;3;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Maxdorf;Birkenheide;;;;67134;*****
207;Ludwigshafen/Frankenthal;7;3;38;0;4;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;;Bobenheim-Roxheim;;;;67240;
207;Ludwigshafen/Frankenthal;7;3;38;0;5;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;;Böhl-Iggelheim;;;;67459;
207;Ludwigshafen/Frankenthal;7;3;38;5001;6;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Dannstadt-Schauernheim;Dannstadt-Schauernheim;;;;67125;
207;Ludwigshafen/Frankenthal;7;3;38;5004;8;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Maxdorf;Fußgönheim;;;;67136;*****
207;Ludwigshafen/Frankenthal;7;3;38;5006;9;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Lambsheim-Heßheim;Großniedesheim;;;;67259;*****
207;Ludwigshafen/Frankenthal;7;3;38;5006;12;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Lambsheim-Heßheim;Heßheim;;;;67258;*****
207;Ludwigshafen/Frankenthal;7;3;38;5006;13;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Lambsheim-Heßheim;Heuchelheim bei Frankenthal;;;;67259;*****
207;Ludwigshafen/Frankenthal;7;3;38;5001;14;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Dannstadt-Schauernheim;Hochdorf-Assenheim;;;;67126;*****
207;Ludwigshafen/Frankenthal;7;3;38;5006;15;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Lambsheim-Heßheim;Kleinniedesheim;;;;67259;*****
207;Ludwigshafen/Frankenthal;7;3;38;5006;16;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Lambsheim-Heßheim;Lambsheim;;;;67245;*****
207;Ludwigshafen/Frankenthal;7;3;38;0;17;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;;Limburgerhof;;;;67117;
207;Ludwigshafen/Frankenthal;7;3;38;5004;18;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Maxdorf;Maxdorf;;;;67133;
207;Ludwigshafen/Frankenthal;7;3;38;0;19;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;;Mutterstadt;;;;67112;
207;Ludwigshafen/Frankenthal;7;3;38;5008;20;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Rheinauen;Neuhofen;;;;67141;*****
207;Ludwigshafen/Frankenthal;7;3;38;5001;22;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Rhein-Pfalz-Kreis;Verbandsgemeinde Dannstadt-Schauernheim;Rödersheim-Gronau;;;;67127;*****
208;Neustadt – Speyer;7;3;16;0;0;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Neustadt an der Weinstraße, kreisfreie Stadt;;Neustadt an der Weinstraße, Stadt;;;;67433;*****
208;Neustadt – Speyer;7;3;18;0;0;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Speyer, kreisfreie Stadt;;Speyer, Stadt;;;;67346;
208;Neustadt – Speyer;7;3;32;5007;1;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Altleiningen;;;;67269;*****
208;Neustadt – Speyer;7;3;32;0;2;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;;Bad Dürkheim, Stadt;;;;67098;*****
208;Neustadt – Speyer;7;3;32;5007;3;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Battenberg (Pfalz);;;;67271;*****
208;Neustadt – Speyer;7;3;32;5007;4;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Bissersheim;;;;67281;*****
208;Neustadt – Speyer;7;3;32;5002;5;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Freinsheim;Bobenheim am Berg;;;;67273;*****
208;Neustadt – Speyer;7;3;32;5007;6;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Bockenheim an der Weinstraße;;;;67278;*****
208;Neustadt – Speyer;7;3;32;5007;7;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Carlsberg;;;;67316;*****
208;Neustadt – Speyer;7;3;32;5002;8;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Freinsheim;Dackenheim;;;;67273;*****
208;Neustadt – Speyer;7;3;32;5001;9;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Deidesheim;Deidesheim, Stadt;;;;67146;*****
208;Neustadt – Speyer;7;3;32;5007;10;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Dirmstein;;;;67246;*****
208;Neustadt – Speyer;7;3;32;5007;12;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Ebertsheim;;;;67280;*****
208;Neustadt – Speyer;7;3;32;5006;13;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Wachenheim an der Weinstraße;Ellerstadt;;;;67158;*****
208;Neustadt – Speyer;7;3;32;5005;14;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Lambrecht (Pfalz);Elmstein;;;;67471;*****
208;Neustadt – Speyer;7;3;32;5002;15;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Freinsheim;Erpolzheim;;;;67167;*****
208;Neustadt – Speyer;7;3;32;5005;16;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Lambrecht (Pfalz);Esthal;;;;67466;*****
208;Neustadt – Speyer;7;3;32;5001;17;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Deidesheim;Forst an der Weinstraße;;;;67147;*****
208;Neustadt – Speyer;7;3;32;5005;18;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Lambrecht (Pfalz);Frankeneck;;;;67468;*****
208;Neustadt – Speyer;7;3;32;5002;19;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Freinsheim;Freinsheim, Stadt;;;;67251;*****
208;Neustadt – Speyer;7;3;32;5006;20;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Wachenheim an der Weinstraße;Friedelsheim;;;;67159;*****
208;Neustadt – Speyer;7;3;32;5007;21;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Gerolsheim;;;;67229;*****
208;Neustadt – Speyer;7;3;32;5006;22;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Wachenheim an der Weinstraße;Gönnheim;;;;67161;*****
208;Neustadt – Speyer;7;3;32;5007;23;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Großkarlbach;;;;67229;*****
208;Neustadt – Speyer;7;3;32;0;24;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;;Grünstadt, Stadt;;;;67269;
208;Neustadt – Speyer;7;3;32;0;25;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;;Haßloch;;;;67454;
208;Neustadt – Speyer;7;3;32;5002;26;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Freinsheim;Herxheim am Berg;;;;67273;*****
208;Neustadt – Speyer;7;3;32;5007;27;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Hettenleidelheim;;;;67310;*****
208;Neustadt – Speyer;7;3;32;5002;28;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Freinsheim;Kallstadt;;;;67251;*****
208;Neustadt – Speyer;7;3;32;5007;29;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Kindenheim;;;;67271;*****
208;Neustadt – Speyer;7;3;32;5007;30;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Kirchheim an der Weinstraße;;;;67281;*****
208;Neustadt – Speyer;7;3;32;5007;31;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Kleinkarlbach;;;;67271;*****
208;Neustadt – Speyer;7;3;32;5005;32;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Lambrecht (Pfalz);Lambrecht (Pfalz), Stadt;;;;67466;
208;Neustadt – Speyer;7;3;32;5007;33;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Laumersheim;;;;67229;*****
208;Neustadt – Speyer;7;3;32;5005;34;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Lambrecht (Pfalz);Lindenberg;;;;67473;*****
208;Neustadt – Speyer;7;3;32;5001;35;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Deidesheim;Meckenheim;;;;67149;*****
208;Neustadt – Speyer;7;3;32;5007;36;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Mertesheim;;;;67271;*****
208;Neustadt – Speyer;7;3;32;5005;37;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Lambrecht (Pfalz);Neidenfels;;;;67468;*****
208;Neustadt – Speyer;7;3;32;5007;38;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Leiningerland;Neuleiningen;;;;67271;*****
208;Neustadt – Speyer;7;3;32;5001;39;Rheinland-Pfalz;früher: Reg.-Bez. Rheinhessen-Pfalz;Bad Dürkheim;Verbandsgemeinde Deidesheim;Niederkirchen bei Deidesheim;;;;67150;*****
